,logFC,AveExpr,t,P.Value,adj.P.Val,B
NUDT22,-0.483115174,5.285634007,-5.522118221,1.18E-07,2.25E-06,7.109952341
CHST2,0.803063958,4.128255502,5.51988388,1.19E-07,2.27E-06,7.099499403
POLR2F,0.613493701,5.594991379,5.516715149,1.21E-07,2.31E-06,7.084680198
OCEL1,-0.586625849,6.210330189,-5.513190848,1.23E-07,2.34E-06,7.06820512
MYO5C,-0.869887254,8.653552369,-5.513065669,1.23E-07,2.34E-06,7.06762008
SMG5,0.627256822,6.579890507,5.512762162,1.23E-07,2.34E-06,7.066201643
PUF60,0.609077207,9.531316876,5.510714759,1.25E-07,2.36E-06,7.056634556
ABCC6,-0.824054596,2.884532596,-5.509991915,1.25E-07,2.37E-06,7.053257457
AFG3L2,0.503902744,7.168488454,5.508076226,1.26E-07,2.39E-06,7.044308932
LINC00839,0.801147058,3.152788411,5.506874033,1.27E-07,2.40E-06,7.038694391
DAAM1,-0.617998495,6.899572196,-5.504709202,1.28E-07,2.43E-06,7.02858627
DNAJC14,-0.542085134,6.142383415,-5.504012197,1.29E-07,2.43E-06,7.025332377
MID1,1.154766732,6.529765682,5.502177133,1.30E-07,2.45E-06,7.016766973
CST4,-1.241855272,5.848166529,-5.500707454,1.31E-07,2.47E-06,7.0099085
PSMD5,-0.490163914,5.283554208,-5.499066656,1.32E-07,2.48E-06,7.002253001
CHST6,1.163836704,2.72408563,5.493279046,1.36E-07,2.55E-06,6.975262502
PSMC3IP,0.520121109,6.014245673,5.493052383,1.36E-07,2.55E-06,6.974205869
AKR1A1,-0.572371794,9.581010018,-5.49125741,1.37E-07,2.57E-06,6.965839333
SMYD3,-0.878740173,8.001634057,-5.489578418,1.38E-07,2.59E-06,6.95801514
MRPS12,0.477053583,5.349254853,5.488234129,1.39E-07,2.61E-06,6.951751896
RBP7,1.494498593,6.18010877,5.487529412,1.39E-07,2.61E-06,6.948468949
MYCN,-0.413250656,3.131268903,-5.486051835,1.40E-07,2.63E-06,6.941586568
TSC22D1,-0.433602923,5.651763176,-5.485631684,1.41E-07,2.63E-06,6.939629795
CEBPZ,0.491560178,8.004926004,5.484465989,1.42E-07,2.64E-06,6.934201341
ABCG1,-0.680556531,5.763456666,-5.482537678,1.43E-07,2.67E-06,6.9252233
KCTD9,0.790632759,7.410943286,5.481424825,1.44E-07,2.68E-06,6.920042968
DCPS,0.608770302,6.795753583,5.481146205,1.44E-07,2.68E-06,6.918746111
CFL2,0.74721457,6.466959015,5.480510693,1.44E-07,2.69E-06,6.915788241
MASTL,0.727133562,6.645899866,5.480099599,1.45E-07,2.69E-06,6.913875008
HOXC6,-0.877838278,8.547223424,-5.478665638,1.46E-07,2.70E-06,6.907202157
CDC7,0.767370915,6.893956181,5.475485864,1.48E-07,2.74E-06,6.892409667
HTRA1,-1.215546353,9.437349477,-5.47352938,1.49E-07,2.77E-06,6.883311007
KREMEN1,-0.561655505,3.901932051,-5.471115207,1.51E-07,2.80E-06,6.872087025
SRPK1,0.486177991,7.691315066,5.470454788,1.51E-07,2.80E-06,6.869017212
MICOS10P1,-0.813340501,6.05021478,-5.469004874,1.52E-07,2.82E-06,6.862278526
PHF19,0.76821702,6.05617279,5.465271302,1.55E-07,2.87E-06,6.844932021
NUDCD1,0.558654513,6.695675726,5.464014553,1.56E-07,2.88E-06,6.839094941
CAB39L,-0.861749593,5.405337338,-5.463426912,1.57E-07,2.89E-06,6.836365915
FAM149A,0.998644847,3.893103036,5.461910853,1.58E-07,2.91E-06,6.829326247
KDM2B,0.439687683,7.856800026,5.460384382,1.59E-07,2.93E-06,6.82223963
SNRPD1,0.469254708,8.069133086,5.459208807,1.60E-07,2.94E-06,6.816782993
DAZAP2,-0.314620942,7.67331765,-5.457844433,1.61E-07,2.96E-06,6.81045106
SUSD6,-0.584483232,8.671641905,-5.454290887,1.64E-07,3.01E-06,6.793964644
FLRT3,-1.59241991,5.400812107,-5.45349119,1.64E-07,3.02E-06,6.790255559
ELAVL1,0.487732378,6.604322035,5.451853703,1.66E-07,3.04E-06,6.782661911
STOML2,0.567109359,8.603199511,5.450802911,1.66E-07,3.05E-06,6.777789836
CDK16,0.493468198,7.089438278,5.446759402,1.70E-07,3.11E-06,6.759048034
BMP4,-1.466509472,3.465137655,-5.446262226,1.70E-07,3.11E-06,6.756744287
HERC5,1.304458721,7.058508177,5.443385951,1.73E-07,3.15E-06,6.743419522
WIPF3,0.81268045,4.117897729,5.442224989,1.73E-07,3.17E-06,6.73804261
SNHG12,0.621468059,7.021971848,5.441652049,1.74E-07,3.17E-06,6.735389381
PIGS,-0.777431627,7.841441503,-5.440841045,1.75E-07,3.18E-06,6.731634039
COPZ1,-0.414100257,8.932035322,-5.440138678,1.75E-07,3.19E-06,6.728382061
ARHGAP11A,0.784534937,3.785585488,5.440050199,1.75E-07,3.19E-06,6.72797242
RFX5,0.694825956,7.509346483,5.43956568,1.76E-07,3.19E-06,6.725729284
AGPAT5,0.746166266,6.556424954,5.439085177,1.76E-07,3.20E-06,6.723504877
NEK2,0.710661004,6.594083494,5.437799143,1.77E-07,3.22E-06,6.717552092
C1QTNF3,-0.735199638,5.207911147,-5.437073564,1.78E-07,3.22E-06,6.71419398
RNF19B,0.549943755,6.476780861,5.436774624,1.78E-07,3.23E-06,6.712810525
ANKRD16,0.862151916,5.387886217,5.435184793,1.79E-07,3.25E-06,6.705453894
ELF4,0.758719651,6.198871397,5.431009177,1.83E-07,3.31E-06,6.686139329
GMPS,0.489615941,7.008705652,5.430771392,1.83E-07,3.31E-06,6.685039758
DNAJC12,-1.26655097,5.167906418,-5.430698873,1.83E-07,3.31E-06,6.684704423
MBNL1-AS1,0.996539722,4.715443273,5.430636004,1.83E-07,3.31E-06,6.684413708
PRR13,-0.416244282,8.851904016,-5.42791885,1.86E-07,3.35E-06,6.671851631
TARBP1,0.685848726,8.045247235,5.426191398,1.87E-07,3.37E-06,6.663867516
PLOD3,0.586489417,8.403586099,5.425538072,1.88E-07,3.38E-06,6.660848374
TCFL5,0.570796011,6.7285392,5.424709878,1.89E-07,3.39E-06,6.657021513
CEP78,0.491481965,6.550685764,5.424336099,1.89E-07,3.39E-06,6.655294514
SKP1,-0.362539201,9.763341666,-5.423912647,1.89E-07,3.40E-06,6.653338115
BTG3,0.666957216,7.127081666,5.419559698,1.93E-07,3.47E-06,6.633233231
VASH2,1.021994773,5.176786232,5.418271607,1.95E-07,3.49E-06,6.627286152
RBM42,0.477651059,7.62161883,5.4176839,1.95E-07,3.49E-06,6.624573061
POLDIP2,-0.724319272,7.500060371,-5.416018867,1.97E-07,3.52E-06,6.616887739
HACD1,0.787280482,4.900225031,5.409667919,2.03E-07,3.62E-06,6.587588999
NUP88,0.489328604,5.401972527,5.408928292,2.04E-07,3.63E-06,6.584178483
PRKAB1,-0.443482713,6.358608184,-5.405778576,2.07E-07,3.68E-06,6.569658448
PPARGC1B,0.565777961,4.067107405,5.405697487,2.07E-07,3.68E-06,6.56928471
PLEKHG1,0.92641675,5.959999542,5.404446742,2.08E-07,3.70E-06,6.563520569
HAUS1,0.637884724,7.966735843,5.402736392,2.10E-07,3.73E-06,6.555639853
CHAC2,0.780695879,5.750808255,5.402617137,2.10E-07,3.73E-06,6.555090434
YBX1,0.485944554,8.772595748,5.397625273,2.15E-07,3.82E-06,6.53210014
TIMM8A,0.44482957,4.976439982,5.396757596,2.16E-07,3.83E-06,6.528105558
PRPF3,0.596061663,8.0643846,5.39417879,2.18E-07,3.87E-06,6.516236032
MGAT4A,-0.866124707,5.842350324,-5.393595739,2.19E-07,3.88E-06,6.513552975
S1PR3,-0.950518283,5.885264378,-5.390466965,2.22E-07,3.93E-06,6.499158655
CA13,0.852919016,4.587313984,5.389737202,2.23E-07,3.95E-06,6.495802146
NFXL1,0.618582702,6.710208264,5.387520264,2.25E-07,3.98E-06,6.485607444
TANK,0.486454987,6.694009548,5.387118935,2.26E-07,3.99E-06,6.48376223
ABCB10,0.53391842,7.628795684,5.385961669,2.27E-07,4.01E-06,6.478441957
DMRTC2,-0.959049484,2.862644254,-5.383437905,2.30E-07,4.05E-06,6.466842349
PLEKHG4,0.83398987,6.693559961,5.383396678,2.30E-07,4.05E-06,6.466652894
KIAA0825,-0.575055526,3.108058333,-5.383104983,2.30E-07,4.05E-06,6.465312478
SERPINB7,1.470167793,3.10657172,5.381890131,2.32E-07,4.07E-06,6.459730461
EPB41L5,-0.64432498,5.526405426,-5.381601604,2.32E-07,4.07E-06,6.458404866
CTDSP1,-0.44229897,7.831274004,-5.381241353,2.32E-07,4.08E-06,6.45674982
KRT23,2.73669727,6.439584181,5.374485668,2.40E-07,4.21E-06,6.425727849
ADCY6,-0.544183243,7.384881341,-5.373067096,2.42E-07,4.23E-06,6.419217337
GCHFR,-0.736376347,6.369211391,-5.371273387,2.44E-07,4.27E-06,6.410986902
SWSAP1,-0.607462488,5.488217194,-5.370802336,2.44E-07,4.27E-06,6.408825808
SERBP1,0.369797582,8.712149133,5.367510858,2.48E-07,4.34E-06,6.39372893
AGBL5,0.625911362,5.125143667,5.367281388,2.48E-07,4.34E-06,6.392676679
MPP7,-0.728047281,4.745223971,-5.367168092,2.48E-07,4.34E-06,6.392157161
LINC01116,-1.115469198,5.745942086,-5.363400338,2.53E-07,4.41E-06,6.374884702
NTRK3,0.674818466,3.965758503,5.36276133,2.54E-07,4.42E-06,6.371956168
CAP1,-0.428099981,10.50164553,-5.361063456,2.56E-07,4.45E-06,6.364176137
FGF9,0.964841539,3.462599254,5.360440389,2.57E-07,4.46E-06,6.36132155
MAN2A1,-0.581388926,7.583914607,-5.352498853,2.66E-07,4.63E-06,6.324958179
NEK8,-0.585598316,6.3148853,-5.351839703,2.67E-07,4.64E-06,6.321941746
CCDC24,-1.096740102,4.406306753,-5.35054996,2.69E-07,4.66E-06,6.31604034
RANBP1,0.435124263,5.575891463,5.348246257,2.72E-07,4.71E-06,6.305501951
ZNF704,-0.662498879,4.932387903,-5.347202044,2.73E-07,4.73E-06,6.300726225
USP37,0.419455476,5.993040607,5.345780751,2.75E-07,4.76E-06,6.294226997
ST6GALNAC2,-1.39143883,6.985965775,-5.34533686,2.76E-07,4.76E-06,6.292197443
MIIP,0.502592396,6.278139647,5.345198653,2.76E-07,4.76E-06,6.291565563
RHOH,-1.214247407,5.97360117,-5.344341437,2.77E-07,4.78E-06,6.287646629
NAT1,-1.203633981,7.737320189,-5.343764741,2.78E-07,4.79E-06,6.2850104
SDSL,-0.94018639,5.437422122,-5.343510726,2.78E-07,4.79E-06,6.283849294
COA7,0.492757656,6.265768914,5.342810875,2.79E-07,4.80E-06,6.280650479
USP31,0.541969485,6.051412299,5.341451365,2.81E-07,4.83E-06,6.274437415
ZNF846,-0.59336407,3.973302963,-5.341104791,2.81E-07,4.83E-06,6.272853724
DCAF5,-0.321490824,5.853195684,-5.340397336,2.82E-07,4.85E-06,6.269621201
TIMM44,0.496369292,6.301529702,5.337971101,2.85E-07,4.90E-06,6.258537517
OSR1,1.7166721,3.353807608,5.337620997,2.86E-07,4.90E-06,6.256938445
RASEF,-0.72342733,7.347402222,-5.334917388,2.90E-07,4.96E-06,6.244592495
LINC00960,1.285137388,3.941956643,5.33470273,2.90E-07,4.96E-06,6.243612457
PXN,-0.653543381,5.689508977,-5.328181368,2.99E-07,5.11E-06,6.213852234
SLC16A14,-1.264530972,6.711957895,-5.327883559,2.99E-07,5.12E-06,6.212493808
DDX21,0.510977689,9.061029977,5.326805307,3.01E-07,5.14E-06,6.207575931
ACYP1,0.529451086,6.461647166,5.326202869,3.02E-07,5.15E-06,6.20482854
PSME3,0.50435818,7.161771781,5.324091166,3.05E-07,5.20E-06,6.195199978
WWP1-AS1,-0.78427251,4.747357977,-5.32053229,3.10E-07,5.28E-06,6.178979089
STRADA,-0.495672221,6.086837801,-5.319921113,3.11E-07,5.29E-06,6.176194211
FAM114A2,-0.43722366,6.418503729,-5.319090246,3.12E-07,5.31E-06,6.172408671
CTSK,-0.971991683,9.616823541,-5.317121371,3.15E-07,5.35E-06,6.163439909
CELF4,0.629077253,3.018368832,5.316864896,3.16E-07,5.36E-06,6.162271772
CCDC30,-0.614795733,4.015183518,-5.312687363,3.22E-07,5.46E-06,6.143250565
EFCAB6,-0.39841244,2.964404498,-5.310762655,3.25E-07,5.50E-06,6.134490584
ZP2,-1.112151303,3.027435187,-5.309499263,3.27E-07,5.53E-06,6.128741718
ENTPD3,-0.955581131,3.926649505,-5.309232155,3.27E-07,5.54E-06,6.12752641
PEX13,0.502397508,5.265993234,5.308932174,3.28E-07,5.54E-06,6.126161589
RUVBL1,0.674757242,7.704193776,5.30857897,3.28E-07,5.54E-06,6.124554689
KAT6B,-0.610650629,6.524168905,-5.307697957,3.30E-07,5.56E-06,6.120546862
EPN3,-1.156685439,5.895082423,-5.307305648,3.30E-07,5.57E-06,6.118762362
PHF20L1,0.578852842,6.489634089,5.305832376,3.32E-07,5.60E-06,6.112061712
NEK6,-0.359251729,4.843465573,-5.304598775,3.34E-07,5.63E-06,6.106452156
RFC1,0.428607169,7.353095636,5.304593665,3.34E-07,5.63E-06,6.10642892
SLC7A2,-0.833286747,3.996419785,-5.3040886,3.35E-07,5.63E-06,6.104132511
RRAGD,1.090247018,6.664830644,5.304004727,3.35E-07,5.63E-06,6.103751178
PRRC1,-0.531740744,8.301312212,-5.303548828,3.36E-07,5.64E-06,6.101678473
IFRD1,0.671154871,6.78039158,5.303524896,3.36E-07,5.64E-06,6.10156967
PAK1IP1,0.541472057,6.935458663,5.301885187,3.39E-07,5.68E-06,6.094115965
WDR4,0.540636188,5.672647598,5.300254712,3.41E-07,5.72E-06,6.086705888
LASP1,-0.784700073,9.891969449,-5.299194893,3.43E-07,5.74E-06,6.081890174
MUC19,-2.442484852,4.306677198,-5.297466106,3.46E-07,5.78E-06,6.074036232
CIART,0.886630089,6.024186398,5.29736166,3.46E-07,5.78E-06,6.073561787
PCID2,0.566904467,7.418465961,5.296407526,3.48E-07,5.80E-06,6.069227977
TGFBR1,-0.621538158,6.414550717,-5.296090204,3.48E-07,5.81E-06,6.067786781
KIF16B,-0.823955086,6.21374051,-5.295861594,3.48E-07,5.81E-06,6.06674853
RPS6KA2,-0.685782024,5.970233691,-5.295117062,3.50E-07,5.82E-06,6.063367402
GNPNAT1,-0.660371861,7.974922783,-5.294408639,3.51E-07,5.84E-06,6.060150576
TULP3,0.65594108,7.237359318,5.287702641,3.62E-07,6.02E-06,6.029715233
ERI3,0.550833109,7.127542072,5.284533734,3.68E-07,6.11E-06,6.015342779
ATP11A,0.527892277,4.218428193,5.284266114,3.68E-07,6.11E-06,6.014129283
SIRPA,0.493051199,5.373359176,5.282166309,3.72E-07,6.17E-06,6.004609485
NKD1,-0.531005847,3.566732484,-5.28139961,3.73E-07,6.18E-06,6.001134214
S100A13,0.465969737,6.929544178,5.279291228,3.77E-07,6.24E-06,5.991579293
TMEM141,-0.622656159,6.95722981,-5.277860486,3.79E-07,6.28E-06,5.985096928
FMO4,-0.531108015,5.825833347,-5.273629268,3.87E-07,6.40E-06,5.96593369
SMO,0.745030402,4.956092662,5.27212042,3.90E-07,6.44E-06,5.959102793
FRMD4A,0.593026313,5.572311682,5.271723576,3.90E-07,6.45E-06,5.957306426
OLMALINC,-0.786184326,5.002941025,-5.270622612,3.93E-07,6.47E-06,5.952323279
DLG3,-0.615524372,6.478561441,-5.26777016,3.98E-07,6.56E-06,5.939416118
POSTN,-1.085283688,8.110481229,-5.267569411,3.98E-07,6.56E-06,5.938507934
GASK1A,1.219875081,4.145518377,5.266087742,4.01E-07,6.60E-06,5.931805664
SHTN1,-0.637753085,8.543095716,-5.265151399,4.03E-07,6.62E-06,5.927570859
ESYT3,0.590046045,2.650438892,5.26475041,4.04E-07,6.63E-06,5.92575747
FAM13B,-0.483835892,7.794609013,-5.263942037,4.05E-07,6.65E-06,5.922102078
ZNF286A,0.538380375,5.175828183,5.260027826,4.13E-07,6.77E-06,5.90440812
GOSR1,-0.599104768,6.726555156,-5.258652294,4.15E-07,6.81E-06,5.898192382
ZNF883,1.438174075,3.963851309,5.25736128,4.18E-07,6.84E-06,5.892359636
ABHD11,-0.689159477,5.781229535,-5.255967269,4.21E-07,6.88E-06,5.886062721
SCRIB,0.651982295,8.095182446,5.25375888,4.25E-07,6.95E-06,5.876089645
LRIG2-DT,0.642176021,4.473606583,5.252790631,4.27E-07,6.97E-06,5.871718001
PAFAH2,-0.461567555,5.555107224,-5.252038842,4.28E-07,6.99E-06,5.868324075
RNASEL,-0.519262884,5.839406989,-5.250992951,4.30E-07,7.02E-06,5.86360302
CXCL5,1.100089949,3.09234427,5.249757112,4.33E-07,7.06E-06,5.858025447
SPOCK1,-1.442589131,6.879395652,-5.249333478,4.34E-07,7.07E-06,5.856113721
GCSH,0.666659567,8.766676149,5.245361363,4.42E-07,7.19E-06,5.838194329
SPRYD3,-0.400640444,6.973654382,-5.242536656,4.48E-07,7.28E-06,5.825457238
ROGDI,-0.631154985,7.184195193,-5.24041981,4.52E-07,7.35E-06,5.815915289
MRPL37,0.535309714,8.657452636,5.237531878,4.59E-07,7.44E-06,5.802902098
KIF4A,0.745271132,6.712038981,5.236313046,4.61E-07,7.48E-06,5.797411537
MC5R,-0.906029906,3.647582328,-5.235430394,4.63E-07,7.51E-06,5.79343597
PTPN13,-0.735314923,6.676513959,-5.233143743,4.68E-07,7.58E-06,5.783138901
NAA50,0.502570896,7.380135913,5.230844017,4.73E-07,7.66E-06,5.772786265
GPATCH4,0.346310924,5.23840007,5.230521717,4.74E-07,7.66E-06,5.771335636
NBN,0.51202287,7.235703475,5.229064673,4.77E-07,7.70E-06,5.764778495
HOXB2,-1.310953278,7.485150538,-5.228955156,4.77E-07,7.70E-06,5.764285689
LOC105376166,0.447469878,3.950561901,5.22886794,4.78E-07,7.70E-06,5.763893239
SNAP23,-0.61640364,6.826967465,-5.228339691,4.79E-07,7.72E-06,5.761516353
AFAP1-AS1,1.245118027,3.270547381,5.228051781,4.79E-07,7.72E-06,5.760220961
KLHDC7B-DT,1.322210212,5.098418865,5.226431728,4.83E-07,7.78E-06,5.752932824
EXOSC4,0.57400348,6.882923864,5.221956872,4.93E-07,7.93E-06,5.732810336
CACYBP,0.404826173,8.097621431,5.220680206,4.96E-07,7.98E-06,5.727071744
ETFA,-0.688759151,9.321173016,-5.219430203,4.99E-07,8.02E-06,5.721453996
RAB14,-0.434523219,7.259639541,-5.219043475,5.00E-07,8.02E-06,5.719716164
CCNG2,-0.581646978,7.044831149,-5.217322591,5.04E-07,8.08E-06,5.711984211
PRNP,0.729408039,8.40834742,5.214509126,5.11E-07,8.18E-06,5.699347282
FLVCR1,0.611772344,7.512882565,5.211676098,5.17E-07,8.29E-06,5.686627519
NDUFA9,0.616340929,8.828315315,5.209774029,5.22E-07,8.35E-06,5.67809042
MICU2,-0.547556598,8.909498592,-5.209639501,5.22E-07,8.35E-06,5.677486704
ARHGAP19,0.534127727,5.998739711,5.205959651,5.32E-07,8.49E-06,5.660977125
KLK1,0.700401485,4.495775853,5.202042323,5.41E-07,8.64E-06,5.643411486
PLPP4,-1.218665192,6.151206996,-5.199665416,5.47E-07,8.72E-06,5.632757942
RNF138,0.543456378,7.234343437,5.199637699,5.47E-07,8.72E-06,5.63263373
UCHL5,0.44291274,5.418522404,5.199548353,5.48E-07,8.72E-06,5.632233345
MCM4,0.575324809,5.960294825,5.198658528,5.50E-07,8.75E-06,5.628246036
ZNF423,-0.962922731,5.631339257,-5.197524073,5.53E-07,8.79E-06,5.623163269
LPIN1,0.875807826,6.574972118,5.197208488,5.54E-07,8.80E-06,5.621749479
FAP,-1.06147424,7.662538482,-5.195810255,5.57E-07,8.85E-06,5.61548628
SKP2,0.757900331,5.605049563,5.194251538,5.61E-07,8.90E-06,5.608505676
THRB,-0.694613938,5.056547243,-5.194150634,5.62E-07,8.90E-06,5.608053835
AHNAK,-0.489988324,4.737835465,-5.193646631,5.63E-07,8.92E-06,5.605797056
KLHL2,-0.721508245,7.34300084,-5.191738239,5.68E-07,8.99E-06,5.597253268
ERAL1,-0.702496083,7.068366426,-5.191371204,5.69E-07,9.00E-06,5.595610335
LDLRAP1,-0.47800355,6.821768972,-5.190934364,5.70E-07,9.01E-06,5.593655044
ZNF652,-1.093472929,7.686229046,-5.188335639,5.77E-07,9.11E-06,5.582025686
UGP2,0.509053207,8.128240828,5.187909099,5.78E-07,9.12E-06,5.58011732
CBR1,0.872328743,6.629709183,5.187569297,5.79E-07,9.13E-06,5.578597105
NTAQ1,0.611512613,7.693489715,5.18734266,5.80E-07,9.13E-06,5.57758321
PSMG1,0.627573114,8.301003973,5.186410492,5.82E-07,9.17E-06,5.573413362
SBF2-AS1,0.619535788,3.956043007,5.185268513,5.85E-07,9.21E-06,5.568305714
LINC01354,0.942915445,2.306955628,5.184627983,5.87E-07,9.23E-06,5.565441225
SLC16A5,-0.838478053,5.194497648,-5.179646463,6.01E-07,9.44E-06,5.543172414
SEMA3E,-1.356790005,4.203051328,-5.179412514,6.02E-07,9.44E-06,5.54212698
NDRG1,1.167038195,9.130049526,5.179386336,6.02E-07,9.44E-06,5.542010001
POLQ,0.59311567,5.698095508,5.176987015,6.08E-07,9.54E-06,5.531290353
ZNF367,0.663388899,6.273125488,5.174068825,6.17E-07,9.66E-06,5.518257421
SAP30,0.509027435,5.015356037,5.172899849,6.20E-07,9.70E-06,5.513038165
SCUBE2,-1.575139054,6.268868699,-5.170554997,6.27E-07,9.80E-06,5.502571462
THEM4,0.694828135,6.195046005,5.167403612,6.36E-07,9.94E-06,5.488510133
PDIA3,-0.498915167,7.929034991,-5.166947633,6.37E-07,9.95E-06,5.486476099
PCDH20,-1.439231939,3.444299494,-5.165471212,6.42E-07,1.00E-05,5.479890972
C2orf88,0.795102093,4.206549147,5.165467104,6.42E-07,1.00E-05,5.479872648
CEP55,0.775034426,6.832138277,5.165142012,6.43E-07,1.00E-05,5.47842286
NINJ2-AS1,0.693372814,5.185374807,5.1618355,6.53E-07,1.02E-05,5.463680876
MXRA8,-0.987364548,8.110319634,-5.160238475,6.58E-07,1.02E-05,5.456563076
HELLS,0.614986781,5.398526834,5.159714201,6.59E-07,1.02E-05,5.454226786
IFT43,-0.353190752,6.353994593,-5.159703867,6.59E-07,1.02E-05,5.454180733
CTSV,0.966795193,6.545588983,5.158574994,6.63E-07,1.03E-05,5.449150806
CUEDC1,-0.945398756,6.247176278,-5.157973291,6.65E-07,1.03E-05,5.446470123
TRAK2,-0.610268027,7.744796585,-5.156772247,6.68E-07,1.04E-05,5.441119965
PPP1R8,0.423273332,8.335430166,5.156197377,6.70E-07,1.04E-05,5.438559481
NOLC1,0.468281718,7.571733331,5.155252105,6.73E-07,1.04E-05,5.434349677
MGAT4EP,-1.010124221,2.893842599,-5.153013408,6.80E-07,1.05E-05,5.424381815
MAD2L1,0.622509615,6.820019127,5.150147214,6.89E-07,1.06E-05,5.411624655
SSRP1,0.443973932,8.242340495,5.149567594,6.91E-07,1.07E-05,5.409045456
NELFE,0.426944756,8.805866252,5.149093742,6.92E-07,1.07E-05,5.406937062
SYNC,-0.944321266,6.025918773,-5.148373104,6.95E-07,1.07E-05,5.403730876
DNMT1,0.495160756,8.661592103,5.144849057,7.06E-07,1.09E-05,5.388056817
LRRC34,1.124248713,3.507336608,5.144516361,7.07E-07,1.09E-05,5.386577478
RHEB,0.321962706,6.14841474,5.144244474,7.08E-07,1.09E-05,5.385368581
RABEP2,-0.456497783,6.208304501,-5.143380161,7.11E-07,1.09E-05,5.381525876
MGLL,-1.021118641,7.909809606,-5.139489867,7.24E-07,1.11E-05,5.364235667
BICDL1,-0.703261932,5.340859049,-5.138146872,7.28E-07,1.12E-05,5.358269031
SLC1A4,-0.838407773,6.579047293,-5.136223401,7.35E-07,1.13E-05,5.349725473
MTPAP,0.491912437,7.761419335,5.135768906,7.37E-07,1.13E-05,5.347707067
PDE9A,0.888398701,4.6154868,5.135455462,7.38E-07,1.13E-05,5.346315146
TRPM4,-1.13733053,6.195115247,-5.134724695,7.40E-07,1.13E-05,5.343070243
BBS4,-0.547297201,6.137828391,-5.134375601,7.41E-07,1.13E-05,5.341520244
SOSTDC1,2.137919478,4.362692693,5.132442489,7.48E-07,1.14E-05,5.332938519
PTGFR,0.94944128,3.301811071,5.132366094,7.48E-07,1.14E-05,5.332599424
PET117,0.520939322,5.34389014,5.131715965,7.50E-07,1.15E-05,5.329713851
IQGAP3,0.480713653,4.067404833,5.131587768,7.51E-07,1.15E-05,5.329144889
KLHDC7A,-0.97143951,3.731825472,-5.130732304,7.54E-07,1.15E-05,5.325348424
AEBP1,-1.193803533,9.045551415,-5.130657025,7.54E-07,1.15E-05,5.325014366
LINC00032,0.424344322,3.185431145,5.128748461,7.61E-07,1.16E-05,5.316546132
SLC1A1,-1.566022769,5.198205799,-5.127552385,7.65E-07,1.16E-05,5.311240363
ARMC8,0.356654449,5.866201666,5.127362874,7.66E-07,1.16E-05,5.310399783
MAP7D2,1.397950291,3.535339733,5.126702323,7.68E-07,1.17E-05,5.307470062
CHCHD4,0.515790238,7.160512432,5.126122633,7.70E-07,1.17E-05,5.304899214
DCLRE1B,0.461766726,5.700351239,5.125848339,7.71E-07,1.17E-05,5.303682834
FAM131B,-0.782066556,3.194614753,-5.125680935,7.72E-07,1.17E-05,5.302940486
NUS1,0.495475766,7.222920576,5.124796357,7.75E-07,1.17E-05,5.299018166
GOLGA5,-0.438463539,8.662425359,-5.120029702,7.92E-07,1.20E-05,5.277890863
VGLL1,1.379684208,4.098633826,5.11805811,7.99E-07,1.21E-05,5.269156399
CXXC5,-0.833975364,8.906572846,-5.118039037,7.99E-07,1.21E-05,5.269071916
GINS1,0.699552594,7.463166703,5.117657518,8.01E-07,1.21E-05,5.267382018
DUSP11,0.344595695,8.1396606,5.115950902,8.07E-07,1.22E-05,5.259823883
FERD3L,0.418585525,2.291498396,5.115780836,8.08E-07,1.22E-05,5.259070807
VAV3,-1.150270823,7.439020243,-5.113630363,8.16E-07,1.23E-05,5.249549839
MORN3,0.538330661,6.398656564,5.113162267,8.18E-07,1.23E-05,5.247477793
EMC8,0.564473362,7.387530245,5.111334182,8.25E-07,1.24E-05,5.239387034
UBXN2A,0.3629832,8.532903251,5.110855523,8.26E-07,1.24E-05,5.237268933
ALYREF,0.752015393,7.796417244,5.110477024,8.28E-07,1.24E-05,5.235594151
NOP16,0.376775421,5.78038379,5.109324215,8.32E-07,1.25E-05,5.230493772
TRAPPC14,-0.660605147,5.44982032,-5.106887849,8.42E-07,1.26E-05,5.21971734
RREB1,-0.236214195,5.075541019,-5.105027991,8.49E-07,1.27E-05,5.211493456
TDRD1,-1.441310948,3.046966318,-5.104043872,8.53E-07,1.28E-05,5.207142793
SLIT3,-0.616792815,4.579341751,-5.101148078,8.64E-07,1.29E-05,5.194344466
GPRC5B,0.574776347,4.523863511,5.099750458,8.70E-07,1.30E-05,5.188169432
CACNG4,-0.883354969,4.775102102,-5.095410827,8.87E-07,1.33E-05,5.169003849
TPBG,-0.817990427,7.283516249,-5.093991989,8.93E-07,1.33E-05,5.162740307
PRSS2,1.244522771,4.375793868,5.093831899,8.94E-07,1.33E-05,5.16203366
POU4F1,0.943950484,3.307646705,5.092773894,8.98E-07,1.34E-05,5.157363984
PAK3,0.903618224,4.219564242,5.09246898,8.99E-07,1.34E-05,5.156018328
